zip_code,region,urban_type,avg_summer_temp_f,extreme_heat_days_annual,poverty_rate_pct,ac_access_pct,pct_65_plus,heat_hazard_index,risk_score,risk_flag,priority_tier,recommended_action
10259,Northeast,Urban Core,71.91749911840684,27.698160534295944,1.9154477209073597,63.41077458362072,21.447827090975885,6.981107112327972,0.875,1,Critical,Immediate action — coordinate emergency cooling and health services
11992,Midwest,Inner Suburb,105.08130262747582,14.154914662133672,17.682871476762127,66.84726377871166,16.56033257288233,4.500114572646721,0.875,1,Critical,Immediate action — coordinate emergency cooling and health services
11803,Southeast,Inner Suburb,89.40095689470708,3.2233058200386524,6.571849795409478,63.62187259764538,21.045171903191203,3.200614403169808,0.875,1,Critical,Immediate action — coordinate emergency cooling and health services
10427,West,Rural,87.67925003104313,21.409399650126947,8.3599375041585,81.72830458774183,20.168860349285843,5.051091533923331,0.875,1,Critical,Immediate action — coordinate emergency cooling and health services
11535,Northeast,Rural,84.7624678657515,39.23954452197758,13.702683086090952,71.78815102928543,14.192170146651158,3.7109431231347454,0.874,1,Critical,Immediate action — coordinate emergency cooling and health services
10131,Southeast,Outer Suburb,83.26114505102282,17.51917997766197,6.480521810326641,58.97753325803203,3.0,5.849850298904683,0.874,1,Critical,Immediate action — coordinate emergency cooling and health services
10281,Southeast,Outer Suburb,99.14215227758108,14.333631604627175,15.289394992079092,55.25258672285611,21.20304671220309,3.30182395700244,0.874,1,Critical,Immediate action — coordinate emergency cooling and health services
11253,Northeast,Outer Suburb,79.8561456770016,11.011657924230589,32.435866330511445,75.63845328579701,16.78356709555584,6.756411256831784,0.874,1,Critical,Immediate action — coordinate emergency cooling and health services
10825,West,Outer Suburb,81.96684093884578,6.790065802645812,5.394740197763894,86.55562526118226,26.737416125230045,4.684521125645233,0.874,1,Critical,Immediate action — coordinate emergency cooling and health services
11757,Midwest,Inner Suburb,92.35348889899949,21.618700202945984,28.316676850256613,83.52178502391767,29.648633582409488,4.65839288038026,0.874,1,Critical,Immediate action — coordinate emergency cooling and health services
10258,Midwest,Outer Suburb,87.92388668443257,29.31919157044945,5.806887066743461,74.61689540060323,19.42152359024235,2.8068014164214787,0.873,1,Critical,Immediate action — coordinate emergency cooling and health services
11185,West,Inner Suburb,84.82875576460734,21.857791954269175,15.092824049725596,99.0,3.0,2.4017582973544505,0.873,1,Critical,Immediate action — coordinate emergency cooling and health services
11067,Northeast,Outer Suburb,83.30164435194582,32.74514965992565,2.008085160527313,93.45092455382132,18.99580726689671,5.291387415285808,0.873,1,Critical,Immediate action — coordinate emergency cooling and health services
11984,Northeast,Urban Core,93.0686720513366,4.224956702565941,8.474971093668348,80.90101313981373,16.471581961325043,4.8638097497017245,0.873,1,Critical,Immediate action — coordinate emergency cooling and health services
11054,West,Urban Core,93.53692695358596,15.860873582482007,12.55955333056544,77.9025043840262,22.16212066600145,2.520725531358952,0.872,1,Critical,Immediate action — coordinate emergency cooling and health services
12440,Midwest,Inner Suburb,78.81794921089579,8.076254928471746,31.37473524148016,74.64033941367771,17.238017138926477,7.345787386462558,0.872,1,Critical,Immediate action — coordinate emergency cooling and health services
10487,Southeast,Inner Suburb,79.20606891031699,12.959093336856608,24.90561096832116,76.00676700608162,18.33386819533777,3.8625478468825984,0.872,1,Critical,Immediate action — coordinate emergency cooling and health services
11021,Southeast,Inner Suburb,88.70856931639184,24.394189562198147,17.028891514289615,95.82312596612007,16.897649699203594,2.851691815832935,0.872,1,Critical,Immediate action — coordinate emergency cooling and health services
11963,Southeast,Urban Core,80.34442037311058,5.511488252051059,11.167074502963844,42.51924565487431,15.838175756660752,4.700305164522429,0.872,1,Critical,Immediate action — coordinate emergency cooling and health services
12373,Southeast,Urban Core,93.59608096648492,11.723907252102656,30.695784648791584,42.74313098287052,12.63049824169202,5.120983427410569,0.872,1,Critical,Immediate action — coordinate emergency cooling and health services
10461,Midwest,Inner Suburb,89.18314143833176,27.33794976501532,7.61174122086182,36.71832698490297,28.407464660975958,3.870963825925757,0.872,1,Critical,Immediate action — coordinate emergency cooling and health services
11381,Southeast,Outer Suburb,87.52363648266395,32.3013116608451,9.231626939350932,70.31474094428938,9.456365692141093,1.3455553685487007,0.872,1,Critical,Immediate action — coordinate emergency cooling and health services
12193,Midwest,Inner Suburb,71.23408586785946,20.366503352567225,11.501755433667196,69.35683697927917,30.577638699321177,1.435996556073739,0.872,1,Critical,Immediate action — coordinate emergency cooling and health services
11351,Midwest,Urban Core,73.9814540018825,39.36936592306906,8.603000612105198,53.90352172537041,17.240314450036763,4.4574977969357406,0.871,1,Critical,Immediate action — coordinate emergency cooling and health services
10543,Southwest,Inner Suburb,65.86292850204,14.29725216523244,27.70246871281015,78.921979658662,15.830722362074363,5.710699427429367,0.871,1,Critical,Immediate action — coordinate emergency cooling and health services
10650,Northeast,Outer Suburb,91.54944056238828,9.936333353970406,15.227111408220614,57.55108923780583,14.3439493285888,1.7765117250069036,0.871,1,Critical,Immediate action — coordinate emergency cooling and health services
10128,Northeast,Inner Suburb,91.86407533960568,5.885604280201755,22.12754909257415,78.43579814990942,22.680600827921083,5.945226365559849,0.871,1,Critical,Immediate action — coordinate emergency cooling and health services
11010,Southeast,Inner Suburb,94.47903666617024,27.0092863319385,13.292648493343163,99.0,9.98419446818124,6.605611077308922,0.871,1,Critical,Immediate action — coordinate emergency cooling and health services
11018,West,Urban Core,81.17502021704641,44.42418440993053,6.1422227927550965,67.64649143972159,9.573361327032067,4.413100415981141,0.871,1,Critical,Immediate action — coordinate emergency cooling and health services
11057,Southeast,Inner Suburb,74.8232128236339,38.24962780894245,14.191119339387534,65.45966847276391,12.015091163478631,5.311403044769197,0.871,1,Critical,Immediate action — coordinate emergency cooling and health services
11035,Southwest,Urban Core,86.38989504672335,61.77387111011546,7.386159040684797,65.61775645899355,22.189864157510325,3.534853040839573,0.871,1,Critical,Immediate action — coordinate emergency cooling and health services
10610,Northeast,Outer Suburb,95.4738922120676,17.444796111934192,20.665673189180847,99.0,21.732678542856736,6.240062069937257,0.871,1,Critical,Immediate action — coordinate emergency cooling and health services
11541,Northeast,Urban Core,85.44139399809082,6.88054779813729,13.8989945460284,59.06248318977478,12.406730270446566,7.072558699266642,0.87,1,Critical,Immediate action — coordinate emergency cooling and health services
10910,Midwest,Inner Suburb,91.37231313873052,23.703159907221423,18.391512082166948,71.3265933914308,4.707698126358514,3.307029562839723,0.87,1,Critical,Immediate action — coordinate emergency cooling and health services
11473,Southeast,Outer Suburb,92.73514518898212,16.072633124081893,23.388434183682623,41.84157307972775,21.22332736784627,2.095832834570869,0.87,1,Critical,Immediate action — coordinate emergency cooling and health services
11423,Northeast,Urban Core,67.03063997673101,4.743728097625003,20.465280954643816,91.24831036649942,20.841369650763763,2.430077552307019,0.87,1,Critical,Immediate action — coordinate emergency cooling and health services
10336,West,Rural,84.18251889798456,17.893203826688133,6.839919888862545,42.8979797162386,6.008104266357966,4.343520087061649,0.87,1,Critical,Immediate action — coordinate emergency cooling and health services
11830,West,Urban Core,93.37104364407038,17.548741909036245,17.702637196365462,53.52216448081526,16.950821072750873,3.2144604053056107,0.869,1,Critical,Immediate action — coordinate emergency cooling and health services
12402,Southeast,Urban Core,85.38111347897741,29.29850094527804,14.479060522909087,82.13383163054033,24.142973524037828,1.374728756353355,0.869,1,Critical,Immediate action — coordinate emergency cooling and health services
10595,Midwest,Outer Suburb,81.35979919027439,10.372903953492775,32.709314873095465,87.38032387415299,23.32847683686736,4.632388745035038,0.869,1,Critical,Immediate action — coordinate emergency cooling and health services
10415,Southeast,Outer Suburb,81.11118189749236,15.019462214053084,39.16267514145472,63.724689290491874,11.173303708246916,1.720603123571591,0.868,1,Critical,Immediate action — coordinate emergency cooling and health services
11355,West,Urban Core,94.10589299396332,3.680259627436062,13.87106784363668,93.81588217139245,18.80776394304249,5.879703007999434,0.868,1,Critical,Immediate action — coordinate emergency cooling and health services
10574,West,Inner Suburb,79.99083541612681,40.277093094274,6.412630351375658,85.45029223623706,24.814105172950537,3.285778205631829,0.868,1,Critical,Immediate action — coordinate emergency cooling and health services
10058,Northeast,Urban Core,74.63807674042079,6.544470515549557,7.060676777295453,69.74070621469725,19.822183030154527,6.406341594734126,0.867,1,Critical,Immediate action — coordinate emergency cooling and health services
10826,Southeast,Outer Suburb,97.35295721146392,22.460048735013217,13.222370867089264,66.65998369806348,12.634023712928554,5.265030770170544,0.867,1,Critical,Immediate action — coordinate emergency cooling and health services
12367,Midwest,Urban Core,85.34530676897198,11.801765899644032,23.60472387924358,93.3261581585217,4.335824613558181,2.9817650995615983,0.867,1,Critical,Immediate action — coordinate emergency cooling and health services
10268,Southeast,Inner Suburb,81.9239118595301,24.22835790179138,3.64689323711497,50.778290258235735,14.880217555554148,5.516489814995786,0.867,1,Critical,Immediate action — coordinate emergency cooling and health services
11260,Southeast,Urban Core,86.79347307595971,24.659931114640436,16.574839551747743,80.06182261429785,19.130733785689543,5.242056314485715,0.867,1,Critical,Immediate action — coordinate emergency cooling and health services
11540,Southwest,Rural,85.9932748454251,20.6925695274376,14.65931659962624,71.33579529943452,11.136709014017732,4.647847809768568,0.867,1,Critical,Immediate action — coordinate emergency cooling and health services
10989,Southwest,Inner Suburb,60.0,10.26642546387558,8.10627920697674,52.06184931214149,10.383760811980713,5.426134662720087,0.867,1,Critical,Immediate action — coordinate emergency cooling and health services
10382,Midwest,Urban Core,75.84976913024082,32.75843566162047,19.16030600630426,70.70726625354693,11.970960277074148,3.723273439404307,0.866,1,Critical,Immediate action — coordinate emergency cooling and health services
10949,Midwest,Urban Core,70.36858640173368,13.31445491009359,26.0241903248115,64.49780039182069,17.875660835081206,6.383273863819317,0.866,1,Critical,Immediate action — coordinate emergency cooling and health services
12004,Southeast,Inner Suburb,77.78648136797383,21.35003921066436,17.429071851892353,50.636938153925286,5.21923893777892,1.8747645979918104,0.866,1,Critical,Immediate action — coordinate emergency cooling and health services
11874,Southwest,Inner Suburb,75.22292796611742,11.572511082242142,24.639171362144364,68.6474472750606,11.018385651924612,1.3267334398430926,0.866,1,Critical,Immediate action — coordinate emergency cooling and health services
12374,Southwest,Urban Core,112.896386971881,35.12868462294081,28.33933239152788,76.47487360443374,20.38051348934367,2.524239886748196,0.866,1,Critical,Immediate action — coordinate emergency cooling and health services
11330,Midwest,Inner Suburb,70.60329681891744,9.85481149164264,7.148920911486405,50.99812373243677,18.129122064603447,0.6616971997375085,0.866,1,Critical,Immediate action — coordinate emergency cooling and health services
11296,Northeast,Inner Suburb,87.158972434557,14.023858006293402,10.229254288038982,57.34385378020415,13.302655909557572,6.541873618702695,0.865,1,Critical,Immediate action — coordinate emergency cooling and health services
10244,Northeast,Outer Suburb,113.18890944040908,42.02580056177128,7.972325723445339,99.0,7.356963091681537,4.76242867732599,0.865,1,Critical,Immediate action — coordinate emergency cooling and health services
12497,West,Inner Suburb,91.33407219898704,11.078606070664712,17.979413043088652,62.5980467683908,15.91407569804796,3.468174130707361,0.865,1,Critical,Immediate action — coordinate emergency cooling and health services
12017,West,Rural,109.64582428103915,20.89937598484935,6.116691515384277,85.37137371353343,3.66026463581262,5.5117589042049655,0.865,1,Critical,Immediate action — coordinate emergency cooling and health services
10994,Southeast,Outer Suburb,85.03777272287591,5.066657678793129,17.55714179779157,76.64276675280132,20.583814024376142,7.864796390490209,0.865,1,Critical,Immediate action — coordinate emergency cooling and health services
12161,Midwest,Outer Suburb,89.19908458299271,23.569559321294086,7.106485725679998,64.06916245994876,14.342340037126103,2.653354692780916,0.865,1,Critical,Immediate action — coordinate emergency cooling and health services
12272,Midwest,Urban Core,74.27685983537056,24.732583493062176,4.060662339620603,70.89100384723648,17.08264292624855,2.5876096687413077,0.865,1,Critical,Immediate action — coordinate emergency cooling and health services
11758,Northeast,Inner Suburb,84.6940704569776,18.161886316239254,21.96161202566218,68.89938828004419,12.880529286408915,6.453021585989632,0.864,1,Critical,Immediate action — coordinate emergency cooling and health services
11410,Southeast,Urban Core,87.01084126961189,16.620727495345104,8.735514400326391,99.0,20.87815805458444,1.8116819843182652,0.864,1,Critical,Immediate action — coordinate emergency cooling and health services
10758,West,Inner Suburb,73.08560798697346,37.4798809115138,17.947870201748625,68.54728825032663,10.97954355848334,4.063866392493526,0.864,1,Critical,Immediate action — coordinate emergency cooling and health services
10857,Midwest,Inner Suburb,93.8701659364188,7.105826035988131,27.578341854282364,73.52182941600697,16.670942188118445,5.932662621782145,0.864,1,Critical,Immediate action — coordinate emergency cooling and health services
10723,Southwest,Urban Core,83.10703620122217,5.335996263103823,18.270156152221613,64.42792402832436,10.14633721580827,3.6541617968743823,0.864,1,Critical,Immediate action — coordinate emergency cooling and health services
10161,Midwest,Rural,95.63429426301757,8.814080117593592,1.3656425666436287,77.47429609636174,18.657703912364592,1.9208588833170224,0.864,1,Critical,Immediate action — coordinate emergency cooling and health services
10299,Northeast,Urban Core,95.70481119678064,7.529492985240961,31.55752092512892,67.50677541622187,36.41123250861387,1.6932085862273811,0.863,1,Critical,Immediate action — coordinate emergency cooling and health services
10731,Southwest,Outer Suburb,72.3387078942346,9.203210566486993,20.46429527552053,75.38995486216041,29.02496367237156,2.3279361271966845,0.863,1,Critical,Immediate action — coordinate emergency cooling and health services
10795,West,Urban Core,85.40809715473776,10.13932424835091,17.424510478756382,82.15466104338888,16.887041626395575,6.311385811197799,0.863,1,Critical,Immediate action — coordinate emergency cooling and health services
11598,Northeast,Urban Core,105.27026720382014,3.063694797481937,3.1353464717472845,88.77100032211901,4.024447896272241,5.817244397303662,0.863,1,Critical,Immediate action — coordinate emergency cooling and health services
10102,Southeast,Outer Suburb,96.189218451456,1.3915437977302656,21.905353223365434,66.42042360105965,13.545631363699922,2.1858646543347677,0.863,1,Critical,Immediate action — coordinate emergency cooling and health services
11586,Southwest,Urban Core,82.84898769571706,13.65673506493345,34.43349302448624,73.54190254366041,29.791208188460068,2.9322939314476963,0.863,1,Critical,Immediate action — coordinate emergency cooling and health services
10587,Northeast,Urban Core,78.388218357541,6.720313751291493,26.965907168349045,87.89726104223988,17.72229626322003,5.046496348128717,0.863,1,Critical,Immediate action — coordinate emergency cooling and health services
11146,Southwest,Inner Suburb,86.01422170978393,44.7632546062686,14.827497423170536,96.0469054840726,18.96402188547866,5.976865074095025,0.862,1,Critical,Immediate action — coordinate emergency cooling and health services
11636,Southeast,Outer Suburb,68.82187545487011,7.955704050456824,8.418156526728984,60.77062923475414,13.921225021160984,7.157757376384683,0.862,1,Critical,Immediate action — coordinate emergency cooling and health services
10993,Midwest,Rural,91.52068993446171,23.972716870610142,20.17092147894903,86.42214952898959,23.33143030859677,4.400497120994011,0.862,1,Critical,Immediate action — coordinate emergency cooling and health services
11814,Northeast,Rural,91.84505408032956,16.982613168985957,10.89689304801021,69.43945321564972,22.377647679558333,2.548310899562269,0.862,1,Critical,Immediate action — coordinate emergency cooling and health services
10772,Northeast,Outer Suburb,85.97534106467438,44.21605441742017,9.000720770547053,63.21168052178864,3.0,4.571738372490277,0.862,1,Critical,Immediate action — coordinate emergency cooling and health services
11666,Southeast,Urban Core,95.7840299240701,3.0975269659236413,12.803451846673552,54.80162674672047,16.177170687685326,4.668571202242291,0.862,1,Critical,Immediate action — coordinate emergency cooling and health services
10109,Northeast,Urban Core,87.1750139512246,6.921178269202315,22.150089285729035,92.49731003969674,13.07106367887006,3.453530059814265,0.861,1,Critical,Immediate action — coordinate emergency cooling and health services
11313,Southwest,Outer Suburb,71.39403571832375,8.811633176510925,18.749518284544187,52.40858189175849,22.809069201398597,6.292996655549324,0.861,1,Critical,Immediate action — coordinate emergency cooling and health services
10882,Northeast,Urban Core,84.24822133453814,5.490829556571116,17.889650639051688,85.13752015163435,31.580398206907443,4.303788378561776,0.861,1,Critical,Immediate action — coordinate emergency cooling and health services
10366,West,Inner Suburb,82.63693830403733,15.092676662582344,27.6330037556236,86.90686837281204,20.80792860894232,5.003937155461921,0.861,1,Critical,Immediate action — coordinate emergency cooling and health services
10611,Southwest,Urban Core,73.40611931955499,2.287028789556413,3.6702634029329233,72.15865223389099,21.807628120482786,1.096931621278585,0.86,1,Critical,Immediate action — coordinate emergency cooling and health services
11234,Southwest,Urban Core,69.38094420636003,40.68023182187992,11.290878609826708,79.38855161367353,8.219586921974424,5.574711429284141,0.86,1,Critical,Immediate action — coordinate emergency cooling and health services
10474,Midwest,Inner Suburb,88.1448017090407,15.782332498590076,4.867751491998945,78.78921850953841,20.1567581708858,5.350971486682415,0.86,1,Critical,Immediate action — coordinate emergency cooling and health services
10901,Northeast,Urban Core,83.30021696787848,13.770730139485345,30.67716514951752,80.96276489364415,24.85052055758801,4.491072801380029,0.86,1,Critical,Immediate action — coordinate emergency cooling and health services
12231,Northeast,Urban Core,69.15407867913962,42.86933522457984,4.599009309935608,99.0,9.77799015491717,4.457230367993533,0.859,1,Critical,Immediate action — coordinate emergency cooling and health services
11319,Northeast,Inner Suburb,75.65176694176017,16.629204150734097,24.968075936027383,77.50183931989856,18.38703056615248,6.698205515879973,0.859,1,Critical,Immediate action — coordinate emergency cooling and health services
11731,Midwest,Inner Suburb,115.0,24.289820790443574,16.575253907850396,81.52974492411724,7.988133083245207,1.9634581339300976,0.858,1,Critical,Immediate action — coordinate emergency cooling and health services
10180,Southeast,Urban Core,96.49349937367488,23.71792134645748,39.66288110713408,73.2240816042533,21.33654611615233,4.195669529198994,0.858,1,Critical,Immediate action — coordinate emergency cooling and health services
11153,Southwest,Urban Core,80.84896805143396,12.386825751813836,8.2282761422217,60.721756999452566,10.919584298511246,6.031990457308081,0.858,1,Critical,Immediate action — coordinate emergency cooling and health services
10228,West,Urban Core,66.4863613810852,13.565385341190389,15.015964791508612,46.38482318697791,10.682326331889714,2.343898752611788,0.858,1,Critical,Immediate action — coordinate emergency cooling and health services
12403,Southeast,Inner Suburb,85.90808248736063,24.97614370187785,9.989278878999688,79.06006194588706,24.505487516877523,4.657322469128891,0.858,1,Critical,Immediate action — coordinate emergency cooling and health services
11931,Midwest,Inner Suburb,74.07225895381012,10.363742669784893,16.192242842581486,48.38157800093211,16.81499152577145,5.207049971972158,0.858,1,Critical,Immediate action — coordinate emergency cooling and health services
11910,Southeast,Urban Core,92.34798656803014,0.6223110886591692,10.543644364673712,59.22075829809232,14.394671674476337,2.176009511597662,0.858,1,Critical,Immediate action — coordinate emergency cooling and health services
11524,Midwest,Outer Suburb,88.52245035962369,21.285241345151174,19.168437099637657,99.0,11.404882711463571,4.607201116191985,0.856,1,Critical,Immediate action — coordinate emergency cooling and health services
10074,Southwest,Urban Core,79.22999452585624,29.190677053273287,3.894010155973806,77.87343132401267,14.678753280853927,2.4815097122666487,0.856,1,Critical,Immediate action — coordinate emergency cooling and health services
12042,Midwest,Urban Core,104.08484282288369,12.319946096204156,2.5178052384836223,98.81057627180928,13.812954478671012,6.098004806102119,0.856,1,Critical,Immediate action — coordinate emergency cooling and health services
10201,Northeast,Rural,88.73983427205734,5.988949300355394,18.948974342766483,65.59357189553924,20.479832657625455,4.080600631244351,0.856,1,Critical,Immediate action — coordinate emergency cooling and health services
10564,Southeast,Outer Suburb,93.28567223345816,16.62416017009951,24.458344193099883,44.80777281014935,4.473017895997094,4.858031242886785,0.856,1,Critical,Immediate action — coordinate emergency cooling and health services
11135,Northeast,Inner Suburb,97.44590678389892,26.72752732319396,6.059214649930451,59.72220937257656,5.588515108746615,6.167388863492564,0.856,1,Critical,Immediate action — coordinate emergency cooling and health services
12434,West,Inner Suburb,89.29193639957307,36.66031845878793,6.060772455095225,78.56852380990205,14.742405119205523,6.01981095766667,0.855,1,Critical,Immediate action — coordinate emergency cooling and health services
10977,Northeast,Inner Suburb,100.51294347421847,25.17726781336289,8.710796635395369,82.25399417662874,12.86915336323928,6.048814296073813,0.855,1,Critical,Immediate action — coordinate emergency cooling and health services
11563,Southeast,Urban Core,95.10136929740816,5.092092304976067,31.49804701182213,99.0,13.284664815997358,4.1177037122782085,0.855,1,Critical,Immediate action — coordinate emergency cooling and health services
10162,Midwest,Urban Core,84.24832507207319,29.913320574606253,18.419876068818947,77.65809872544887,13.160233857303869,6.632747253024288,0.855,1,Critical,Immediate action — coordinate emergency cooling and health services
11502,Northeast,Outer Suburb,94.06799006493178,17.24201513605089,5.813968908851512,58.19682831749417,18.06644963270316,2.9237182624041287,0.855,1,Critical,Immediate action — coordinate emergency cooling and health services
12147,Southeast,Urban Core,84.51599307743147,13.79074469096948,28.70286550995276,87.28906710876352,9.76194156990212,2.667506117963665,0.855,1,Critical,Immediate action — coordinate emergency cooling and health services
10451,Midwest,Outer Suburb,78.60729402139715,6.439771712872519,18.86510187738804,60.59922501241845,33.64214561322666,1.8097594743780203,0.855,1,Critical,Immediate action — coordinate emergency cooling and health services
10456,Northeast,Outer Suburb,97.96067270967173,6.8242467089927,5.167107299408262,82.90017145334268,9.264132497187068,4.952901756208727,0.855,1,Critical,Immediate action — coordinate emergency cooling and health services
11365,Northeast,Inner Suburb,74.78005390798728,17.252688213967165,23.94960778193712,71.89406532036386,28.1481338518316,2.9800463055699606,0.855,1,Critical,Immediate action — coordinate emergency cooling and health services
11940,Northeast,Rural,93.06752089648482,26.58040964704469,3.55188402230219,50.42574361281181,25.29808208780559,7.187775599633185,0.855,1,Critical,Immediate action — coordinate emergency cooling and health services
10783,Southeast,Rural,60.0,4.411853788950754,10.397561947408937,61.98717316375291,36.79654642609373,6.106749886769648,0.855,1,Critical,Immediate action — coordinate emergency cooling and health services
12014,Midwest,Inner Suburb,83.52236277577279,11.023456525740034,21.39444060332965,81.22939515726947,9.25496228672864,3.5266521651354097,0.854,1,Critical,Immediate action — coordinate emergency cooling and health services
12132,Midwest,Outer Suburb,105.48795771471067,8.728557075782922,2.343966677413184,70.13685122448203,16.017698042853443,2.65537147571707,0.854,1,Critical,Immediate action — coordinate emergency cooling and health services
12079,Southwest,Outer Suburb,89.79073831527192,20.31147006870508,17.144899762390136,69.33281931996635,3.0,1.6481902183209596,0.853,1,Critical,Immediate action — coordinate emergency cooling and health services
10410,Southeast,Urban Core,82.01113786416352,18.543830132547125,16.805168849902586,99.0,28.07343947458017,4.855886442946588,0.853,1,Critical,Immediate action — coordinate emergency cooling and health services
10166,Southeast,Urban Core,82.59576906647004,7.467757358100306,4.709701585634441,52.48121110453107,14.129935057244095,1.143500410741337,0.853,1,Critical,Immediate action — coordinate emergency cooling and health services
11553,West,Inner Suburb,69.69180808005122,21.977537824863155,22.14764758209352,99.0,16.314349294006266,2.731748513143551,0.853,1,Critical,Immediate action — coordinate emergency cooling and health services
11644,Northeast,Rural,77.26791679573618,14.172230766782812,19.59597437262705,77.45088000766816,15.70443361694354,6.759657138820132,0.853,1,Critical,Immediate action — coordinate emergency cooling and health services
11641,Southwest,Urban Core,89.69353452319271,23.825722063132385,6.291540360066405,60.733914457507154,19.98151714286587,1.875591255706192,0.853,1,Critical,Immediate action — coordinate emergency cooling and health services
10510,Midwest,Inner Suburb,98.79606422654496,17.868768886192278,5.4186041642719776,68.41561360118534,22.574498949546488,3.6285282874948255,0.853,1,Critical,Immediate action — coordinate emergency cooling and health services
11024,West,Urban Core,73.7264410961682,8.862924128787613,18.04296528894482,49.0916001574904,6.419692542430896,3.434676878971836,0.852,1,Critical,Immediate action — coordinate emergency cooling and health services
10773,Southeast,Inner Suburb,84.54528301939803,68.94176339988634,16.953807005890546,90.7730739371152,3.739313979471119,2.9668340071528263,0.852,1,Critical,Immediate action — coordinate emergency cooling and health services
12410,Southwest,Rural,68.7549439034829,6.20754669803611,18.088985606586167,53.92037421001186,13.436942734297457,7.269062146092825,0.852,1,Critical,Immediate action — coordinate emergency cooling and health services
12113,West,Urban Core,103.00329530801186,15.689587850445896,21.584842106402988,78.79142032801344,20.374207386789948,4.291228772114289,0.852,1,Critical,Immediate action — coordinate emergency cooling and health services
11144,Southeast,Outer Suburb,84.79592710619403,3.633380163158516,16.839145109511254,77.66087458789549,19.7634761447488,4.648120395972483,0.852,1,Critical,Immediate action — coordinate emergency cooling and health services
10452,Southeast,Outer Suburb,95.07596637317428,25.03372011026126,20.156661117955807,99.0,10.873526434344912,3.44519187707552,0.852,1,Critical,Immediate action — coordinate emergency cooling and health services
10691,Southeast,Rural,95.05317065855908,3.760265691671176,10.58043589874979,76.08039739418479,11.315806043990682,4.927505931707666,0.851,1,Critical,Immediate action — coordinate emergency cooling and health services
10801,Northeast,Rural,89.97727468946549,31.96638986779842,15.824712801841674,67.07867803608688,15.284730310390705,5.754780505184326,0.851,1,Critical,Immediate action — coordinate emergency cooling and health services
11222,Southeast,Rural,94.53520459534252,17.005815360073402,4.56956932544328,85.81131560336807,17.63448397106651,2.9711720266959505,0.851,1,Critical,Immediate action — coordinate emergency cooling and health services
11164,Northeast,Inner Suburb,72.64033270267677,5.517078474872091,19.680880556198304,54.40131329023153,19.97719186732962,5.894828954272816,0.851,1,Critical,Immediate action — coordinate emergency cooling and health services
11138,Midwest,Urban Core,73.07692581287156,3.2943114346943503,17.943116306384482,93.531459145655,20.414131455118717,3.385136720666538,0.851,1,Critical,Immediate action — coordinate emergency cooling and health services
10624,Midwest,Outer Suburb,95.2296237211954,17.86023706655119,20.414336878059032,58.278317119361226,22.834860665549904,2.490870975299234,0.851,1,Critical,Immediate action — coordinate emergency cooling and health services
11812,Southeast,Urban Core,82.65057674837702,8.412955864711938,19.755800233162702,77.34933632930075,17.696089067162337,5.6461480306546,0.851,1,Critical,Immediate action — coordinate emergency cooling and health services
12358,Midwest,Rural,82.34080366737953,35.50482594518615,7.206646590990701,84.02431997686348,7.309105561651098,2.7905631194402627,0.851,1,Critical,Immediate action — coordinate emergency cooling and health services
11341,Midwest,Urban Core,92.19493049494427,5.576488800650947,20.09732493562396,99.0,8.63185092399422,6.824414055438785,0.85,1,Critical,Immediate action — coordinate emergency cooling and health services
11561,Southeast,Urban Core,68.41578917569075,7.2625009571701185,26.371692216773923,87.8508062936227,32.845710977396706,4.381060866999432,0.85,1,Critical,Immediate action — coordinate emergency cooling and health services
12236,West,Inner Suburb,104.09680441315363,5.22183178819981,1.5945557381935254,71.25505824758608,21.266968828363296,5.662449795608833,0.85,1,Critical,Immediate action — coordinate emergency cooling and health services
11686,West,Urban Core,75.26927276559701,25.808605355192544,22.26054740783716,64.87477706082015,22.163839937045783,2.0593640265048285,0.85,1,Critical,Immediate action — coordinate emergency cooling and health services
11698,West,Inner Suburb,94.4368745439498,33.81419629686882,12.562105893069672,99.0,9.093693125996769,4.035542958072805,0.85,1,Critical,Immediate action — coordinate emergency cooling and health services
12139,West,Outer Suburb,88.84259893538595,14.654977350318264,3.2378410490274474,65.0843995920109,15.471968458232622,1.589904646279809,0.849,1,Critical,Immediate action — coordinate emergency cooling and health services
12362,Southeast,Urban Core,61.63189031031023,32.94645118028389,27.85792104415428,95.04071807145696,27.333530465672148,2.685163239150709,0.849,1,Critical,Immediate action — coordinate emergency cooling and health services
10402,Midwest,Urban Core,77.15321934009309,5.645102019066716,21.84061490743869,41.83410229589393,33.54093637119803,4.325357594480018,0.849,1,Critical,Immediate action — coordinate emergency cooling and health services
11453,Midwest,Urban Core,94.63785691136826,10.093670172599197,23.368012025677743,79.8529165329108,16.58989992701332,5.580641162726203,0.849,1,Critical,Immediate action — coordinate emergency cooling and health services
10423,Midwest,Urban Core,110.17527206958916,0.9371897770227116,8.652031994822451,99.0,13.139583758618077,4.695521529745933,0.849,1,Critical,Immediate action — coordinate emergency cooling and health services
10605,Midwest,Inner Suburb,84.31131156398149,16.253412596521837,8.846164946272575,73.6270300202585,17.445233508440946,5.157653835946052,0.849,1,Critical,Immediate action — coordinate emergency cooling and health services
11575,Northeast,Inner Suburb,92.5184603600433,9.563473130437622,9.994459750274906,66.74746995173626,17.559959264920092,5.5893137151806,0.848,1,Critical,Immediate action — coordinate emergency cooling and health services
